taxid	kingdom	phylum	class	order	family	genus	species
629773		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sp. Mn802worker
6303		Nematoda	Chromadorea	Rhabditida	Meloidogynidae	Meloidogyne	Meloidogyne javanica
630995		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia xishanensis
631119		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia sp. AgB32
63121		Hemichordata	Enteropneusta		Ptychoderidae	Ptychodera	Ptychodera flava
63214		Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	Hypoxylon fragiforme
632955		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter rudis
633131		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Thalassobium	Thalassobium sp. R2A62
63560		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio oxyclinae
63577		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma atroviride
637		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Arsenophonus	
63737		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae	Nostoc	Nostoc punctiforme
638		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Arsenophonus	Arsenophonus nasoniae
63820		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium chermesinum
638574		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea rosea
64		Chloroflexota	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	
640132		Actinomycetota	Actinomycetes	Mycobacteriales	Segniliparaceae	Segniliparus	Segniliparus rotundus
641309		Cercozoa	Chlorarachniophyceae			Lotharella	Lotharella oceanica
643052		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Allocatelliglobosispora	Allocatelliglobosispora scoriae
644220		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Marinicellaceae	Marinicella	Marinicella litoralis
644221		Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Arenicella xantha
644358		Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis	Magnaporthiopsis poae
645133		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum graminicola
645275		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Murinocardiopsis	Murinocardiopsis flavida
645616		Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Eoetvoesiella	Eoetvoesiella caeni
648755		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinospineispora	Actinospineispora eucalypti
64898		Aquificota	Aquificia	Aquificales	Aquificaceae		
649546		Pseudomonadota	Gammaproteobacteria				gamma proteobacterium D250
64969		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillum	Oceanospirillum multiglobuliferum
64971		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Allopseudospirillum	Allopseudospirillum japonicum
64976		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillum	Oceanospirillum beijerinckii
649831		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes sp. N902-109
65058		Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium ulcerans
651137		Nitrososphaerota					
651456		Thermotogota	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga	
652676							hydrothermal vent metagenome
654128		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae		
65496		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	
6550		Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus edulis
655015		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylocystis	Methylocystis bryophila
65502		Actinomycetota	Actinomycetes	Cryptosporangiales	Cryptosporangiaceae	Cryptosporangium	
65505		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Virgisporangium	Virgisporangium ochraceum
65515		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea dietziae
655819		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria bassiana
6566		Mollusca	Bivalvia	Pectinida	Pectinidae		
657276		Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Vogesella	Vogesella mureinivorans
6573		Mollusca	Bivalvia	Pectinida	Pectinidae	Mizuhopecten	Mizuhopecten yessoensis
658062		Acidobacteriota	Terriglobia	Terriglobales	Candidatus Korobacteraceae	Candidatus Korobacter	Candidatus Korobacter versatilis
658225		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas glacialis
65842		Fibrobacterota					
6596		Mollusca	Bivalvia	Venerida	Veneridae	Mercenaria	Mercenaria mercenaria
660064		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methermicoccaceae	Methermicoccus	Methermicoccus shengliensis
660522		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	Haloplanus aerogenes
662		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
662480		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax sulfurifontis
662548		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. RA8
662880		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus humi
663		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
663242		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Albimonas	
663243		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	
663604		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	Actinomycetospora lutea
663609		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	Actinomycetospora cinnamomea
66374		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces nojiriensis
66423		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces eurocidicus
66429		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces roseoverticillatus
664692		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis pithecellobii
664693		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora phatthalungensis
665099		Bacillota	Bacilli	Caryophanales	Bacillaceae	Cytobacillus	Cytobacillus oceanisediminis
6656		Arthropoda					
666505		Planctomycetota	Phycisphaerae				
666506		Planctomycetota	Phycisphaerae	Phycisphaerales			
667113		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinoallomurus	
66713		Mollusca	Bivalvia	Pterioida	Pteriidae	Pinctada	Pinctada imbricata
667135		Thermoplasmatota	Thermoplasmata	Thermoplasmatales			Thermoplasmatales archaeon A-plasma
667306		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Aciditerrimonas	Aciditerrimonas ferrireducens
66739		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	
66852		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter sp.
668547		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae		
66883		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces cyaneofuscatus
66895		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces griseomycini
669026		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Staphylotrichum	Staphylotrichum longicolle
670		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus
670483		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum trabeum
670486		Chloroflexota	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalogenimonas	
670516		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	
67081		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium alvei
671077		Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Caldinitratiruptor	Caldinitratiruptor microaerophilus
6712		Arthropoda	Malacostraca	Decapoda			
67257		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces albus
67293		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces echinatus
67297		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces flaveolus
67298		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces flavidovirens
67308		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces violaceus
67327		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces melanosporofaciens
67331		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces misionensis
67332		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces mutabilis
67345		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces prasinus
67348		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces prunicolor
67352		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Kitasatospora	Kitasatospora purpeofusca
67369		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces toxytricini
67370		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces umbrinus
67381		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces violascens
67384		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces xanthochromogenes
673940		Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces ingoldianus
675120		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Dothistroma	Dothistroma septosporum
67575		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	
67581		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces viridosporus
676205		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Yinghuangia	Yinghuangia aomiensis
678		Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp.
67810		Candidatus Bipolaricaulota					
67818		Atribacterota					
67819		Armatimonadota					
679197		Actinomycetota	Actinomycetes	Mycobacteriales	Segniliparaceae	Segniliparus	Segniliparus rugosus
679259		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Gilvimarinus	Gilvimarinus agarilyticus
680125		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Parasphingopyxidaceae	Parasphingopyxis	Parasphingopyxis lamellibrachiae
68170		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Lentzea aerocolonigenes
68171		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces alanosinicus
68175		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces antimycoticus
68185		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces chrestomyceticus
68200		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces flavofungini
68223		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces katrae
68238		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces minutiscleroticus
68239		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces mirabilis
68242		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces natalensis
68259		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces purpurogeneiscleroticus
68262		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces regalis
68287		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	
68288		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacterium	
68295		Bacillota	Clostridia	Thermoanaerobacterales			
683042		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leucobacter	Leucobacter denitrificans
6832		Arthropoda	Copepoda	Harpacticoida	Harpacticidae	Tigriopus	Tigriopus californicus
683318		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia sp. KB5
68336							
683846		Thermoproteota	Thermoprotei	Fervidicoccales	Fervidicoccaceae	Fervidicoccus	Fervidicoccus fontis
685502		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fuligena
685588		Basidiomycota	Agaricomycetes	Agaricales	Galerinaceae	Galerina	Galerina marginata
68565		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura hibisca
686429		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia humi
687388		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	Saccharomonospora piscinae
6875		Arthropoda	Arachnida	Scorpiones	Buthidae	Centruroides	
68775		Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Crucibulum	Crucibulum laeve
68872		Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Striga	Striga hermonthica
68888		Nematoda	Enoplea	Trichinellida	Trichuridae	Trichuris	Trichuris suis
68889		Basidiomycota	Agaricomycetes	Boletales			
690887		Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	Lophiotrema nucula
692036		Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Tuwongella	Tuwongella immobilis
692275		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina	Sphaerulina musiva
69277		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae		
693075		Caldisericota	Caldisericia	Caldisericales	Caldisericaceae	Caldisericum	Caldisericum exile
693499		Actinomycetota	Actinomycetes	Micrococcales	Demequinaceae	Demequina	uncultured Demequina sp.
69392		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas sp.
694429		Thermoproteota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Pyrolobus	Pyrolobus fumarii
69476		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		
69657		Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae		
696760		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Pelagimonas	Pelagimonas varians
697025		Actinomycetota	Actinomycetes	Mycobacteriales	Hoyosellaceae	Hoyosella	
69773		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium glabrum
69824		Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia	Thomasclavelia cocleata
698492		Ascomycota	Saitoellomycetes	Saitoellales	Saitoellaceae	Saitoella	Saitoella complicata
698986			Deltaproteobacteria				Olavius sp. associated proteobacterium Delta 1
700344		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum spaethianum
70125		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira sp.
703222		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Kibdelosporangium	Kibdelosporangium sp. MJ126-NF4
70584		Pseudomonadota	Betaproteobacteria	Burkholderiales		Aquabacterium	Aquabacterium parvum
706552		Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Symbiochloris	Symbiochloris irregularis
70774		Pseudomonadota	Hydrogenophilia	Hydrogenophilales	Hydrogenophilaceae	Hydrogenophilus	
708113		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales		Terrihabitans	Terrihabitans soli
708192		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum liriopes
70856		Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas popoffii
708627		Rhodophyta	Bangiophyceae	Porphyridiales	Porphyridiaceae	Timspurckia	Timspurckia oligopyrenoides
70995		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Lewinella	Lewinella cohaerens
70998		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Neolewinella	Neolewinella persica
713585		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio paradoxus
714518		Streptophyta	Magnoliopsida	Rosales	Rhamnaceae	Ziziphus	Ziziphus jujuba
7147		Arthropoda	Insecta	Diptera			
715340		Ascomycota	Dothideomycetes	Pleosporales			
715471		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis carbonis
715989		Ascomycota					
716545		Ascomycota					
716546		Ascomycota					
717893		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. L133(2010)
717931							groundwater metagenome
718367		Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora sp. CBMAI 1063
71950		Basidiomycota	Agaricomycetes	Agaricales	Agrocybaceae	Psilocybe	
7198		Arthropoda	Insecta	Diptera	Psychodidae		
72032		Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Thielaviopsis	Thielaviopsis punctulata
72041		Arthropoda	Malacostraca				
72117		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae		
721885		Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	Stereum hirsutum
72226		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	Lysobacter sp.
72228		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	Ophiocordyceps sinensis
722472		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium lablabi
722709		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces albidus (ex Kaewkla and Franco 2022)
72273		Pseudomonadota	Gammaproteobacteria	Thiotrichales			
72275		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae		
722753			Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma columacea
72276		Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		
72530		Arthropoda	Insecta	Diptera	Chironomidae		
732241		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Neomicrococcus	Neomicrococcus lactis
7400		Arthropoda	Insecta	Hymenoptera			
74030		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseovarius	
741063		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella	Granulicella cerasi
741705		Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophora	Coniophora puteana
74201		Verrucomicrobiota					
743057							uncultured marine bacterium MedDCM-OCT-S04-C448
743060							uncultured marine bacterium MedDCM-OCT-S04-C72
74313		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas subvibrioides
74317		Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae	Maricaulis	
743725		Candidatus Iainarchaeota					
745153		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Umboniibacter	
745410		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Gallaecimonadaceae	Gallaecimonas	
745531		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	Phlebiopsis gigantea
746836		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus fraxineus
74712		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae		
747481		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus chartarius
748121		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe batatas
748831		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Brevifollis	Brevifollis gellanilyticus
7496		Arthropoda	Insecta				
749907							sediment metagenome
75		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	
75291		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia alaniniphila
75385		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Micropruina	Micropruina glycogenica
754249		Actinomycetota	Actinomycetes	Micrococcales		Luteimicrobium	
754429		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gilvibacter	Gilvibacter sp. SZ-19
754435		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aureicoccus	Aureicoccus marinus
75682		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
7586		Echinodermata					
758803		Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsidaceae	Nocardiopsis	Nocardiopsis flavescens
75966		Chlorophyta	Trebouxiophyceae				
76008		Bacillota	Clostridia	Eubacteriales	Fusibacteraceae	Fusibacter	
